time,seconds_elapsed,z,y,x,sensor,activity,file_source
1761465426593225700,9.885225830078124,-0.0453910827636718,-0.0093002617359161,-0.0038428306579589,accelerometer,Still,Accelerometer_3.csv
1761465426610049800,9.9020498046875,-0.0460271835327148,-0.0068852305412292,-0.0023634135723114,accelerometer,Still,Accelerometer_3.csv
1761465426626871000,9.91887109375,-0.0513296127319335,-0.0035898685455322,-0.0060493946075439,accelerometer,Still,Accelerometer_3.csv
1761465426643701500,9.935701416015624,-0.0492057800292968,-0.0042789578437805,-0.0106785893440246,accelerometer,Still,Accelerometer_3.csv
1761465426660523500,9.9525234375,-0.0477476119995117,-0.0101520419120788,-0.0073644518852233,accelerometer,Still,Accelerometer_3.csv
1761465426677347800,9.969347900390623,-0.0457401275634765,-0.004131406545639,-0.0067981779575347,accelerometer,Still,Accelerometer_3.csv
1761465426694175500,9.986175537109377,-0.0501508712768554,-0.0072739124298095,-0.0019139945507049,accelerometer,Still,Accelerometer_3.csv
1761465426710997800,10.002997802734376,-0.0490283966064453,-0.0107471048831939,-0.008819431066513,accelerometer,Still,Accelerometer_3.csv
1761465426727822600,10.019822509765625,-0.0535717010498046,-0.0101531445980072,-0.0115865767002105,accelerometer,Still,Accelerometer_3.csv
1761465426744645600,10.036645751953126,-0.0466270446777343,-0.0093395411968231,-0.0043317973613739,accelerometer,Still,Accelerometer_3.csv
1761465426761455600,10.05345556640625,-0.0473642349243164,-1.70767307281e-05,-0.006114512681961,accelerometer,Still,Accelerometer_3.csv
1761465426778295600,10.070295654296874,-0.0456924438476562,-0.0036886036396026,-0.0034731924533843,accelerometer,Still,Accelerometer_3.csv
1761465426795124700,10.087124755859374,-0.0454378128051757,-0.000198870897293,-0.0048615932464599,accelerometer,Still,Accelerometer_3.csv
1761465426811944400,10.1039443359375,-0.038426399230957,-0.0036228597164154,-0.0111929476261138,accelerometer,Still,Accelerometer_3.csv
1761465426828773400,10.1207734375,-0.0472707748413085,-0.0019389688968658,-0.006978303194046,accelerometer,Still,Accelerometer_3.csv
1761465426845594400,10.137594482421877,-0.0497503280639648,-0.0057261288166046,-0.0092056989669799,accelerometer,Still,Accelerometer_3.csv
1761465426862422300,10.15442236328125,-0.0472002029418945,-0.0016891360282897,-0.0094909071922302,accelerometer,Still,Accelerometer_3.csv
1761465426879245300,10.171245361328126,-0.0515298843383789,-0.0114970505237579,-0.0054310858249664,accelerometer,Still,Accelerometer_3.csv
1761465426896069600,10.188069580078125,-0.0452003479003906,-0.0064372420310974,-0.0048769116401672,accelerometer,Still,Accelerometer_3.csv
1761465426912894500,10.20489453125,-0.0465211868286132,-0.0033607482910156,-0.0029495954513549,accelerometer,Still,Accelerometer_3.csv
1761465426929721000,10.22172119140625,-0.0485095977783203,-0.0017610490322113,-0.0054895877838134,accelerometer,Still,Accelerometer_3.csv
1761465426946540000,10.2385400390625,-0.0517311096191406,0.0001552104949951,-0.0117200911045074,accelerometer,Still,Accelerometer_3.csv
1761465426963373600,10.25537353515625,-0.0423126220703125,-0.0031558573246002,-0.0026097893714904,accelerometer,Still,Accelerometer_3.csv
1761465426980180200,10.27218017578125,-0.0420265197753906,-0.0001769661903381,-0.013319045305252,accelerometer,Still,Accelerometer_3.csv
1761465426997018600,10.2890185546875,-0.0478286743164062,0.0014708340167999,-0.0069308876991271,accelerometer,Still,Accelerometer_3.csv
1761465427013843000,10.305843017578123,-0.0556917190551757,0.0005733668804168,-0.0065978467464447,accelerometer,Still,Accelerometer_3.csv
1761465427030669600,10.322669677734376,-0.0422677993774414,-0.0024802088737487,-0.0057470500469207,accelerometer,Still,Accelerometer_3.csv
1761465427047491000,10.339490966796877,-0.0455961227416992,-0.0001297891139984,-0.0102369487285614,accelerometer,Still,Accelerometer_3.csv
1761465427064317000,10.35631689453125,-0.0483827590942382,-0.0014926791191101,-0.0054219365119934,accelerometer,Still,Accelerometer_3.csv
1761465427081143000,10.37314306640625,-0.0440959930419921,-0.0068995058536529,-0.007044643163681,accelerometer,Still,Accelerometer_3.csv
1761465427097967900,10.3899677734375,-0.04522705078125,-0.0106739997863769,-0.0045363008975982,accelerometer,Still,Accelerometer_3.csv
1761465427114792000,10.4067919921875,-0.0512456893920898,-0.0055328011512756,1.62422657012e-05,accelerometer,Still,Accelerometer_3.csv
1761465427131617800,10.42361767578125,-0.0433874130249023,-0.0034892559051513,-0.0085601508617401,accelerometer,Still,Accelerometer_3.csv
1761465427148448500,10.440448486328124,-0.045114517211914,-0.0003722310066223,-0.0140518546104431,accelerometer,Still,Accelerometer_3.csv
1761465427165263000,10.45726318359375,-0.0453720092773437,-0.0028614401817321,-0.0027339160442352,accelerometer,Still,Accelerometer_3.csv
1761465427182093300,10.47409326171875,-0.0512571334838867,-0.0044228136539459,-0.0010230839252471,accelerometer,Still,Accelerometer_3.csv
1761465427198916400,10.490916259765624,-0.053288459777832,-0.0093003809452056,-0.0036940872669219,accelerometer,Still,Accelerometer_3.csv
1761465427215738000,10.507738037109377,-0.04840087890625,-0.005347341299057,-0.0051318705081939,accelerometer,Still,Accelerometer_3.csv
1761465427232568000,10.524568115234375,-0.0934429168701171,-0.0145678520202636,0.010586142539978,accelerometer,Still,Accelerometer_3.csv
1761465427249388500,10.541388427734375,-0.1063232421875,-0.0069634020328521,-0.0048837661743164,accelerometer,Still,Accelerometer_3.csv
1761465427266216000,10.5582158203125,-0.0014629364013671,-0.0041503608226776,-0.0094562172889709,accelerometer,Still,Accelerometer_3.csv
1761465427283038700,10.575038818359374,0.0035810470581054,0.0039560496807098,-0.0138232707977294,accelerometer,Still,Accelerometer_3.csv
1761465427299862500,10.591862548828123,-0.0344476699829101,0.0058948695659637,-0.0090153813362121,accelerometer,Still,Accelerometer_3.csv
1761465427316680400,10.608680419921876,-0.0079450607299804,-0.0007036626338958,-0.0228449702262878,accelerometer,Still,Accelerometer_3.csv
1761465427333513000,10.625512939453126,-0.0166997909545898,0.002734750509262,-0.015259712934494,accelerometer,Still,Accelerometer_3.csv
1761465427350338800,10.6423388671875,-0.0768651962280273,-0.0045334994792938,-0.0004680752754211,accelerometer,Still,Accelerometer_3.csv
1761465427367166200,10.659166259765623,-0.1250371932983398,-0.0151943862438201,0.008102923631668,accelerometer,Still,Accelerometer_3.csv
1761484839797631200,0.23463134765625,-0.056915283203125,-0.0034037828445434,-0.004212200641632,accelerometer,Still,Accelerometer_4.csv
1761484839814439200,0.251439208984375,-0.0605554580688476,-0.0085957050323486,-0.0007585883140563,accelerometer,Still,Accelerometer_4.csv
1761484839831282000,0.268281982421875,-0.0593194961547851,-0.0087158679962158,-0.0015880763530731,accelerometer,Still,Accelerometer_4.csv
1761484839848107000,0.28510693359375,-0.0539360046386718,-0.0104986429214477,0.0012170374393463,accelerometer,Still,Accelerometer_4.csv
1761484839864933000,0.30193310546875,-0.0601100921630859,-0.0067347288131713,-0.0050542950630187,accelerometer,Still,Accelerometer_4.csv
1761484839881758200,0.31875830078125,-0.0551996231079101,-0.0014231204986572,-0.0090505182743072,accelerometer,Still,Accelerometer_4.csv
1761484839898584000,0.335583984375,-0.056243896484375,-0.0053048133850097,-0.0038775205612182,accelerometer,Still,Accelerometer_4.csv
1761484839915409400,0.352409423828125,-0.0622673034667968,-0.0069079399108886,-0.0018998980522155,accelerometer,Still,Accelerometer_4.csv
1761484839932235300,0.3692353515625,-0.0543947219848632,-0.0101654529571533,-0.0079523026943206,accelerometer,Still,Accelerometer_4.csv
1761484839949043500,0.38604345703125,-0.0543327331542968,-0.013645052909851,0.0033150315284729,accelerometer,Still,Accelerometer_4.csv
1761484839965879600,0.402879638671875,-0.0549802780151367,-0.0123457908630371,0.0021375715732574,accelerometer,Still,Accelerometer_4.csv
1761484839982704400,0.419704345703125,-0.0532951354980468,-0.0069262981414794,0.0071930885314941,accelerometer,Still,Accelerometer_4.csv
1761484839999558700,0.43655859375,-0.055312156677246,-0.0043966770172119,0.0055846571922302,accelerometer,Still,Accelerometer_4.csv
1761484840016361700,0.45336181640625,-0.0574007034301757,-0.0017508268356323,0.0020337104797363,accelerometer,Still,Accelerometer_4.csv
1761484840033184500,0.4701845703125,-0.0551776885986328,-0.0012197494506835,-0.0104716420173645,accelerometer,Still,Accelerometer_4.csv
1761484840050016000,0.48701611328125,-0.0614633560180664,-0.0080680847167968,-0.0074036121368408,accelerometer,Still,Accelerometer_4.csv
1761484840066838800,0.5038388671875,-0.0565748214721679,-0.0113656520843505,-0.004860520362854,accelerometer,Still,Accelerometer_4.csv
1761484840083642600,0.520642578125,-0.0535602569580078,-0.014114499092102,-0.0076234638690948,accelerometer,Still,Accelerometer_4.csv
1761484840100462800,0.537462890625,-0.0600852966308593,-0.0082205533981323,-0.0011058151721954,accelerometer,Still,Accelerometer_4.csv
1761484840117310700,0.554310791015625,-0.055215835571289,-0.0056140422821044,-0.0001070201396942,accelerometer,Still,Accelerometer_4.csv
1761484840134144500,0.57114453125,-0.061476707458496,-0.0051803588867187,-0.0063840746879577,accelerometer,Still,Accelerometer_4.csv
1761484840150966000,0.587966064453125,-0.0542964935302734,-0.0028667449951171,-0.0070869028568267,accelerometer,Still,Accelerometer_4.csv
1761484840167791400,0.604791259765625,-0.0561246871948242,-0.0043203830718994,0.0020455121994018,accelerometer,Still,Accelerometer_4.csv
1761484840184573400,0.621573486328125,-0.0546083450317382,-0.0080213546752929,0.0003771185874938,accelerometer,Still,Accelerometer_4.csv
1761484840201451000,0.638450927734375,-0.0514698028564453,-0.0073041915893554,0.0001178383827209,accelerometer,Still,Accelerometer_4.csv
1761484840218267400,0.655267333984375,-0.0667552947998046,-0.0071871280670166,-0.0034823417663574,accelerometer,Still,Accelerometer_4.csv
1761484840235074800,0.67207470703125,-0.0632228851318359,-0.0100679397583007,-0.008466362953186,accelerometer,Still,Accelerometer_4.csv
1761484840251903000,0.688903076171875,-0.05975341796875,-0.0047345161437988,-0.0047933161258697,accelerometer,Still,Accelerometer_4.csv
1761484840268732700,0.705732666015625,-0.059218406677246,-0.0080516338348388,-0.0019235908985137,accelerometer,Still,Accelerometer_4.csv
1761484840285556000,0.722555908203125,-0.0521488189697265,-0.0103520154953002,-0.0033125281333923,accelerometer,Still,Accelerometer_4.csv
1761484840302381600,0.739381591796875,-0.058058738708496,-0.0089294910430908,0.0022182464599609,accelerometer,Still,Accelerometer_4.csv
1761484840319207000,0.75620703125,-0.0548896789550781,-0.0075956583023071,-0.0050583183765411,accelerometer,Still,Accelerometer_4.csv
1761484840336032800,0.77303271484375,-0.0573434829711914,-0.0073106288909912,-0.0043855309486389,accelerometer,Still,Accelerometer_4.csv
1761484840352857900,0.78985791015625,-0.0606422424316406,-0.0072499513626098,-0.0045292079448699,accelerometer,Still,Accelerometer_4.csv
1761484840369700400,0.806700439453125,-0.0651912689208984,-0.0003352165222167,-0.0026800036430358,accelerometer,Still,Accelerometer_4.csv
1761484840386522600,0.823522705078125,-0.0588951110839843,-0.0062350034713745,-0.0007335245609283,accelerometer,Still,Accelerometer_4.csv
1761484840403344000,0.84034375,-0.0556697845458984,-0.010027527809143,-0.0056789815425872,accelerometer,Still,Accelerometer_4.csv
1761484840420178000,0.857177978515625,-0.063302993774414,-0.0117604732513427,-0.0023275315761566,accelerometer,Still,Accelerometer_4.csv
1761484840437019000,0.874018798828125,-0.055704116821289,-0.0049067735671997,-0.004656434059143,accelerometer,Still,Accelerometer_4.csv
1761484840453826000,0.890825927734375,-0.0563344955444335,-0.0097585916519165,-0.0021072030067443,accelerometer,Still,Accelerometer_4.csv
1761484840470649000,0.907649169921875,-0.0587043762207031,-0.0046678781509399,0.0012567937374114,accelerometer,Still,Accelerometer_4.csv
1761484840487461600,0.924461669921875,-0.0527305603027343,-0.009712815284729,-0.0011748969554901,accelerometer,Still,Accelerometer_4.csv
1761484840504306200,0.94130615234375,-0.057021141052246,-0.0075839757919311,-0.0015497803688049,accelerometer,Still,Accelerometer_4.csv
1761484840521123800,0.958123779296875,-0.0605983734130859,-0.0054521560668945,-0.0074542164802551,accelerometer,Still,Accelerometer_4.csv
1761484840537952500,0.974952392578125,-0.0611419677734375,-0.0028314590454101,-0.0032795071601867,accelerometer,Still,Accelerometer_4.csv
1761484840554775000,0.991775146484375,-0.0612363815307617,-0.0063725709915161,-0.001425564289093,accelerometer,Still,Accelerometer_4.csv
1761484840571605200,1.008605224609375,-0.058969497680664,-0.0028893947601318,-0.0031231939792633,accelerometer,Still,Accelerometer_4.csv
1761484840588407600,1.025407470703125,-0.0573234558105468,-0.0053555965423583,-0.0005793869495391,accelerometer,Still,Accelerometer_4.csv
1761484840605254400,1.04225439453125,-0.0577278137207031,-0.0009827613830566,-0.0013483166694641,accelerometer,Still,Accelerometer_4.csv
1761484840622083300,1.059083251953125,-0.0537223815917968,-0.0103052854537963,-0.0026021897792816,accelerometer,Still,Accelerometer_4.csv
1761484840638892000,1.07589208984375,-0.0583086013793945,-0.0036573410034179,0.0012950301170349,accelerometer,Still,Accelerometer_4.csv
1761484840655730700,1.092730712890625,-0.057875633239746,-0.0025718212127685,-0.0050592720508575,accelerometer,Still,Accelerometer_4.csv
1761484840672556000,1.10955615234375,-0.0578165054321289,-0.0104618072509765,-0.0090081095695495,accelerometer,Still,Accelerometer_4.csv
1761484840689378300,1.12637841796875,-0.0555305480957031,-0.0076299905776977,-0.0048379898071289,accelerometer,Still,Accelerometer_4.csv
1761484840706205400,1.143205322265625,-0.054534912109375,-0.0112814903259277,-0.0036778450012207,accelerometer,Still,Accelerometer_4.csv
1761484840723019500,1.16001953125,-0.0561790466308593,-0.007741093635559,0.0013412535190582,accelerometer,Still,Accelerometer_4.csv
1761484840739844400,1.17684423828125,-0.0634069442749023,-0.006144642829895,-0.00381800532341,accelerometer,Still,Accelerometer_4.csv
1761484840756668000,1.19366796875,-0.0644912719726562,-0.0041780471801757,-0.0070886313915252,accelerometer,Still,Accelerometer_4.csv
1761484840773496600,1.21049658203125,-0.06072998046875,-0.0028023719787597,-0.008029967546463,accelerometer,Still,Accelerometer_4.csv
1761484840790298600,1.227298583984375,-0.0582075119018554,-0.0097382068634033,-0.0063797235488891,accelerometer,Still,Accelerometer_4.csv
1761484840807146200,1.244146240234375,-0.0560293197631835,-0.0039093494415283,-0.0018543303012847,accelerometer,Still,Accelerometer_4.csv
1761484840823971300,1.260971435546875,-0.0615482330322265,-0.0041348934173583,0.0055488646030426,accelerometer,Still,Accelerometer_4.csv
1761484840840797000,1.277796875,-0.0554103851318359,-0.0099357366561889,0.0049778819084167,accelerometer,Still,Accelerometer_4.csv
1761484840857642000,1.29464208984375,-0.0574102401733398,-0.0067347288131713,0.0049636662006378,accelerometer,Still,Accelerometer_4.csv
1761484840874442500,1.3114423828125,-0.0536441802978515,-0.0051883459091186,-0.0042237937450408,accelerometer,Still,Accelerometer_4.csv
1761484840891286800,1.328286865234375,-0.0561513900756835,-0.0089244842529296,-0.0049899518489837,accelerometer,Still,Accelerometer_4.csv
1761484840908110800,1.34511083984375,-0.0627288818359375,-0.0135309696197509,-0.0005185008049011,accelerometer,Still,Accelerometer_4.csv
1761484840924938000,1.36193798828125,-0.0585298538208007,-0.0141501426696777,-0.0069442391395568,accelerometer,Still,Accelerometer_4.csv
1761484840941762800,1.3787626953125,-0.0608253479003906,-0.0083274841308593,-0.0021144449710845,accelerometer,Still,Accelerometer_4.csv
1761484840958590000,1.39558984375,-0.0535345077514648,-0.0104013681411743,-0.0054475367069244,accelerometer,Still,Accelerometer_4.csv
1761484840975414300,1.412414306640625,-0.0559921264648437,-0.0101317167282104,-0.0060615241527557,accelerometer,Still,Accelerometer_4.csv
1761484840992237000,1.429237060546875,-0.0552349090576171,-0.0065950155258178,-0.0061987340450286,accelerometer,Still,Accelerometer_4.csv
1761484841009061000,1.44606103515625,-0.0603065490722656,-0.0102012157440185,0.0006605684757232,accelerometer,Still,Accelerometer_4.csv
